worker_id,state,industry,gender,education_level,experience_years,actual_monthly_wage,minimum_wage,fair_wage_estimate,wage_gap,gap_percentage,is_underpaid,fair_wage_gap,fair_wage_gap_pct,gender_discriminated,severity_score,severity_band
12685,Assam,Construction,Male,5th Pass,8,9521,16800,9000,7279,43.33,1,-521,-5.79,0,73.76678867600383,Critical (60+)
12686,Uttar Pradesh,Textiles,Male,10th Pass,9,19188,19500,14000,312,1.6,1,-5188,-37.06,0,13.8,Low (10-30)
12687,Uttar Pradesh,Chemicals,Male,12th Pass,11,18322,19500,18000,1178,6.04,1,-322,-1.79,0,16.02051282051282,Low (10-30)
12688,Rajasthan,Textiles,Male,Illiterate,4,8149,19500,7000,11351,58.21,1,-1149,-16.41,0,69.02437176471517,Critical (60+)
12689,Assam,Agriculture,Male,5th Pass,8,12134,16800,9000,4666,27.77,1,-3134,-34.82,0,37.38690476190476,High (30-60)
12690,Gujarat,Metals,Male,Illiterate,9,8480,21600,7000,13120,60.74,1,-1480,-21.14,0,58.87037037037037,High (30-60)
12691,West Bengal,Food Processing,Male,5th Pass,20,15599,20400,9000,4801,23.53,1,-6599,-73.32,0,35.2671568627451,High (30-60)
12692,Tamil Nadu,Services,Male,Graduate,5,37218,18000,32000,-19218,-106.77,0,-5218,-16.31,0,0.0,
12693,Maharashtra,Manufacturing,Female,12th Pass,12,14939,20400,18000,5461,26.77,1,3061,17.01,1,51.67007833133656,High (30-60)
12694,Tamil Nadu,Construction,Male,5th Pass,5,9169,18000,9000,8831,49.06,1,-169,-1.88,0,75.83575318815315,Critical (60+)
12695,Haryana,Construction,Male,5th Pass,5,11782,20400,9000,8618,42.25,1,-2782,-30.91,0,49.622549019607845,High (30-60)
12696,Jharkhand,Retail,Male,Illiterate,4,8967,17800,7000,8833,49.62,1,-1967,-28.1,0,53.311797752808985,High (30-60)
12697,Maharashtra,Leather,Female,5th Pass,2,7979,20400,9000,12421,60.89,1,1021,11.34,1,94.32838759378163,Critical (60+)
12698,Odisha,Agriculture,Male,Illiterate,15,11014,17500,7000,6486,37.06,1,-4014,-57.34,0,55.92750072298325,High (30-60)
12699,Uttar Pradesh,Mining,Male,5th Pass,15,13401,19500,9000,6099,31.28,1,-4401,-48.9,0,44.13846153846154,High (30-60)
12700,Telangana,Small Manufacturing,Female,5th Pass,5,8943,19500,9000,10557,54.14,1,57,0.63,1,100.0,Critical (60+)
12701,Uttar Pradesh,Agriculture,Male,5th Pass,35,15629,19500,9000,3871,19.85,1,-6629,-73.66,0,33.42564102564103,High (30-60)
12702,Karnataka,Textiles,Male,10th Pass,9,18208,21600,14000,3392,15.7,1,-4208,-30.06,0,31.35185185185185,High (30-60)
12703,Assam,Construction,Male,5th Pass,14,13525,16800,9000,3275,19.49,1,-4525,-50.28,0,33.24702380952381,High (30-60)
12704,Assam,Mining,Male,10th Pass,6,13648,16800,14000,3152,18.76,1,352,2.51,0,32.88095238095238,High (30-60)
12705,Telangana,Agriculture,Male,5th Pass,20,17629,19500,9000,1871,9.59,1,-8629,-95.88,0,17.797435897435896,Low (10-30)
12706,Chhattisgarh,Services,Female,Illiterate,8,6607,22500,7000,15893,70.64,1,393,5.61,1,98.66009625169141,Critical (60+)
12707,Jharkhand,IT Services,Female,Post-Graduate,6,34612,17800,45000,-16812,-94.45,0,10388,23.08,0,0.0,
12708,Madhya Pradesh,Agriculture,Male,10th Pass,10,17194,18000,14000,806,4.48,1,-3194,-22.81,0,15.238888888888889,Low (10-30)
12709,Chhattisgarh,Silk,Female,Diploma,18,24559,22500,22000,-2059,-9.15,0,-2559,-11.63,0,0.0,
12710,Assam,Machinery,Female,10th Pass,5,11101,16800,14000,5699,33.92,1,2899,20.71,1,83.2759707804413,Critical (60+)
12711,Uttar Pradesh,Agriculture,Male,5th Pass,14,13440,19500,9000,6060,31.08,1,-4440,-49.33,0,44.03846153846153,High (30-60)
12712,West Bengal,Agriculture,Female,Illiterate,16,11589,20400,7000,8811,43.19,1,-4589,-65.56,1,95.67438710707138,Critical (60+)
12713,Punjab,Retail,Female,Diploma,0,19902,18500,22000,-1402,-7.58,0,2098,9.54,0,0.0,
12714,Karnataka,Retail,Male,10th Pass,4,17133,21600,14000,4467,20.68,1,-3133,-22.38,0,33.84027777777778,High (30-60)
12715,Uttar Pradesh,Manufacturing,Male,Diploma,11,23760,19500,22000,-4260,-21.85,0,-1760,-8.0,0,0.0,
12716,Gujarat,Textiles,Female,12th Pass,0,14597,21600,18000,7003,32.42,1,3403,18.91,1,58.868826112672764,High (30-60)
12717,West Bengal,Textiles,Female,Illiterate,11,9806,20400,7000,10594,51.93,1,-2806,-40.09,1,100.0,Critical (60+)
12718,Assam,Food Processing,Female,Graduate,6,29406,16800,32000,-12606,-75.04,0,2594,8.11,0,0.0,
12719,Tamil Nadu,Manufacturing,Female,12th Pass,8,14449,18000,18000,3551,19.73,1,3551,19.73,1,49.77390485586224,High (30-60)
12720,Tamil Nadu,Textiles,Male,5th Pass,2,8813,18000,9000,9187,51.04,1,187,2.08,0,65.86968875114617,Critical (60+)
12721,Uttar Pradesh,Textiles,Female,Illiterate,14,10611,19500,7000,8889,45.58,1,-3611,-51.59,1,86.86812468415864,Critical (60+)
12722,Uttar Pradesh,Food Processing,Female,12th Pass,13,21747,19500,18000,-2247,-11.52,0,-3747,-20.82,0,0.0,
12723,Assam,Agriculture,Female,Illiterate,14,8790,16800,7000,8010,47.68,1,-1790,-25.57,1,100.0,Critical (60+)
12724,Maharashtra,IT Services,Male,Graduate,6,29081,20400,32000,-8681,-42.55,0,2919,9.12,0,0.0,
12725,Jharkhand,Agriculture,Male,5th Pass,21,15924,17800,9000,1876,10.54,1,-6924,-76.93,0,28.769662921348313,Low (10-30)
12726,Haryana,Food Processing,Female,5th Pass,10,9951,20400,9000,10449,51.22,1,-951,-10.57,1,89.18853051080598,Critical (60+)
12727,Maharashtra,Leather,Male,5th Pass,0,8435,20400,9000,11965,58.65,1,565,6.28,0,57.825980392156865,High (30-60)
12728,Maharashtra,Small Manufacturing,Female,5th Pass,13,8860,20400,9000,11540,56.57,1,140,1.56,1,100.0,Critical (60+)
12729,Assam,Agriculture,Female,Illiterate,12,9692,16800,7000,7108,42.31,1,-2692,-38.46,1,98.92962271609818,Critical (60+)
12730,West Bengal,Agriculture,Female,10th Pass,23,20695,20400,14000,-295,-1.45,0,-6695,-47.82,0,0.0,
12731,Odisha,Machinery,Female,Illiterate,15,8181,17500,7000,9319,53.25,1,-1181,-16.87,1,92.14048351414328,Critical (60+)
12732,Jharkhand,Food Processing,Male,12th Pass,0,18942,17800,18000,-1142,-6.42,0,-942,-5.23,0,0.0,
12733,Karnataka,Small Manufacturing,Male,10th Pass,2,12178,21600,14000,9422,43.62,1,1822,13.01,0,50.31018518518519,High (30-60)
12734,Telangana,Agriculture,Male,12th Pass,0,20865,19500,18000,-1365,-7.0,0,-2865,-15.92,0,0.0,
12735,Jharkhand,Small Manufacturing,Female,5th Pass,2,9345,17800,9000,8455,47.5,1,-345,-3.83,1,100.0,Critical (60+)
12736,Jharkhand,Textiles,Female,5th Pass,12,11675,17800,9000,6125,34.41,1,-2675,-29.72,1,82.60519131990424,Critical (60+)
12737,Gujarat,Mining,Male,5th Pass,4,9490,21600,9000,12110,56.06,1,-490,-5.44,0,56.532407407407405,High (30-60)
12738,Haryana,Agriculture,Male,10th Pass,24,25256,20400,14000,-4856,-23.8,0,-11256,-80.4,0,0.0,
12739,Uttar Pradesh,Retail,Male,12th Pass,0,18750,19500,18000,750,3.85,1,-750,-4.17,0,14.923076923076923,Low (10-30)
12740,Punjab,Manufacturing,Male,10th Pass,6,17762,18500,14000,738,3.99,1,-3762,-26.87,0,14.994594594594595,Low (10-30)
12741,Tamil Nadu,Small Manufacturing,Male,10th Pass,12,20562,18000,14000,-2562,-14.23,0,-6562,-46.87,0,0.0,
12742,Maharashtra,Agriculture,Male,12th Pass,7,16660,20400,18000,3740,18.33,1,1340,7.44,0,32.666666666666664,High (30-60)
12743,Rajasthan,Manufacturing,Male,10th Pass,4,15750,19500,14000,3750,19.23,1,-1750,-12.5,0,33.11538461538461,High (30-60)
12744,Maharashtra,Mining,Male,10th Pass,11,18870,20400,14000,1530,7.5,1,-4870,-34.79,0,16.75,Low (10-30)
12745,Uttar Pradesh,Machinery,Male,10th Pass,3,16268,19500,14000,3232,16.57,1,-2268,-16.2,0,31.787179487179486,High (30-60)
12746,Punjab,Retail,Female,10th Pass,18,18948,18500,14000,-448,-2.42,0,-4948,-35.34,0,0.0,
12747,Maharashtra,Agriculture,Female,Illiterate,8,9445,20400,7000,10955,53.7,1,-2445,-34.93,1,100.0,Critical (60+)
12748,Assam,Agriculture,Female,5th Pass,6,10295,16800,9000,6505,38.72,1,-1295,-14.39,1,97.12097254046954,Critical (60+)
12749,Tamil Nadu,Textiles,Female,10th Pass,0,11559,18000,14000,6441,35.78,1,2441,17.44,1,83.10868423489751,Critical (60+)
12750,West Bengal,Chemicals,Female,Graduate,18,27868,20400,32000,-7468,-36.61,0,4132,12.91,0,0.0,
12751,Gujarat,Small Manufacturing,Male,10th Pass,14,18966,21600,14000,2634,12.19,1,-4966,-35.47,0,29.59722222222222,Low (10-30)
12752,Uttar Pradesh,Agriculture,Female,10th Pass,9,13294,19500,14000,6206,31.83,1,706,5.04,1,59.86984065479058,High (30-60)
12753,Karnataka,Services,Female,Illiterate,12,8393,21600,7000,13207,61.14,1,-1393,-19.9,1,93.82074922188053,Critical (60+)
12754,Madhya Pradesh,Textiles,Female,5th Pass,0,6738,18000,9000,11262,62.57,1,2262,25.13,1,100.0,Critical (60+)
12755,Uttar Pradesh,Services,Male,12th Pass,14,24537,19500,18000,-5037,-25.83,0,-6537,-36.32,0,0.0,
12756,Uttar Pradesh,IT Services,Female,Post-Graduate,0,36027,19500,45000,-16527,-84.75,0,8973,19.94,0,0.0,
12757,Madhya Pradesh,Manufacturing,Male,10th Pass,21,20937,18000,14000,-2937,-16.32,0,-6937,-49.55,0,0.0,
12758,Jharkhand,Textiles,Female,12th Pass,18,21177,17800,18000,-3377,-18.97,0,-3177,-17.65,0,0.0,
12759,Uttar Pradesh,Construction,Male,10th Pass,4,16113,19500,14000,3387,17.37,1,-2113,-15.09,0,32.184615384615384,High (30-60)
12760,Chhattisgarh,Small Manufacturing,Male,12th Pass,8,18948,22500,18000,3552,15.79,1,-948,-5.27,0,31.39333333333333,High (30-60)
12761,Uttar Pradesh,Agriculture,Male,Illiterate,12,12493,19500,7000,7007,35.93,1,-5493,-78.47,0,46.46666666666667,High (30-60)
12762,Madhya Pradesh,Small Manufacturing,Female,5th Pass,10,10077,18000,9000,7923,44.02,1,-1077,-11.97,1,100.0,Critical (60+)
12763,Karnataka,Agriculture,Male,Illiterate,15,13472,21600,7000,8128,37.63,1,-6472,-92.46,0,47.31481481481482,High (30-60)
12764,Madhya Pradesh,Chemicals,Male,12th Pass,1,17904,18000,18000,96,0.53,1,96,0.53,0,13.266666666666667,Low (10-30)
12765,Maharashtra,Construction,Male,12th Pass,8,21895,20400,18000,-1495,-7.33,0,-3895,-21.64,0,0.0,
12766,Karnataka,Agriculture,Male,5th Pass,11,12354,21600,9000,9246,42.81,1,-3354,-37.27,0,49.90277777777778,High (30-60)
12767,Uttar Pradesh,Construction,Male,Illiterate,14,10781,19500,7000,8719,44.71,1,-3781,-54.01,0,58.4276254073714,High (30-60)
12768,Uttar Pradesh,Textiles,Female,Illiterate,22,12851,19500,7000,6649,34.1,1,-5851,-83.59,1,61.03493974134049,Critical (60+)
12769,Madhya Pradesh,Food Processing,Male,Diploma,10,22242,18000,22000,-4242,-23.57,0,-242,-1.1,0,0.0,
12770,Maharashtra,Services,Female,10th Pass,12,14308,20400,14000,6092,29.86,1,-308,-2.2,1,53.28203454703105,High (30-60)
12771,Odisha,Small Manufacturing,Female,10th Pass,9,11844,17500,14000,5656,32.32,1,2156,15.4,1,81.84928636371019,Critical (60+)
12772,Telangana,Retail,Female,Illiterate,17,8588,19500,7000,10912,55.96,1,-1588,-22.69,1,92.25533218241017,Critical (60+)
12773,Madhya Pradesh,Agriculture,Female,Illiterate,7,8097,18000,7000,9903,55.02,1,-1097,-15.67,1,100.0,Critical (60+)
12774,Uttar Pradesh,Machinery,Female,Diploma,12,18857,19500,22000,643,3.3,1,3143,14.29,0,14.648717948717948,Low (10-30)
12775,Haryana,Retail,Male,12th Pass,17,25749,20400,18000,-5349,-26.22,0,-7749,-43.05,0,0.0,
12776,Tamil Nadu,Services,Female,10th Pass,13,13111,18000,14000,4889,27.16,1,889,6.35,1,53.48347059071284,High (30-60)
12777,Maharashtra,Chemicals,Male,Illiterate,4,9407,20400,7000,10993,53.89,1,-2407,-34.39,0,55.44362745098039,High (30-60)
12778,Rajasthan,Retail,Male,12th Pass,0,17232,19500,18000,2268,11.63,1,768,4.27,0,29.315384615384616,Low (10-30)
12779,Gujarat,Agriculture,Female,10th Pass,8,14381,21600,14000,7219,33.42,1,-381,-2.72,1,59.40101310723759,High (30-60)
12780,Chhattisgarh,Manufacturing,Male,12th Pass,6,18382,22500,18000,4118,18.3,1,-382,-2.12,0,32.65111111111111,High (30-60)
12781,Karnataka,Small Manufacturing,Male,10th Pass,3,13308,21600,14000,8292,38.39,1,692,4.94,0,47.69444444444444,High (30-60)
12782,Madhya Pradesh,Construction,Male,Illiterate,0,8269,18000,7000,9731,54.06,1,-1269,-18.13,0,78.71069289048297,Critical (60+)
12783,West Bengal,Food Processing,Female,Illiterate,12,7370,20400,7000,13030,63.87,1,-370,-5.29,1,95.91569639881821,Critical (60+)
12784,Gujarat,Agriculture,Male,Illiterate,26,12869,21600,7000,8731,40.42,1,-5869,-83.84,0,48.710648148148145,High (30-60)
12785,Madhya Pradesh,IT Services,Male,Post-Graduate,12,49499,18000,45000,-31499,-174.99,0,-4499,-10.0,0,0.0,
12786,West Bengal,Agriculture,Male,5th Pass,15,13420,20400,9000,6980,34.22,1,-4420,-49.11,0,45.6078431372549,High (30-60)
12787,Telangana,Chemicals,Male,Diploma,22,25646,19500,22000,-6146,-31.52,0,-3646,-16.57,0,0.0,
12788,Maharashtra,Retail,Male,10th Pass,8,13627,20400,14000,6773,33.2,1,373,2.66,0,45.10049019607843,High (30-60)
12789,Assam,Agriculture,Male,Illiterate,18,12207,16800,7000,4593,27.34,1,-5207,-74.39,0,37.16964285714286,High (30-60)
12790,Tamil Nadu,Small Manufacturing,Female,Graduate,10,24729,18000,32000,-6729,-37.38,0,7271,22.72,0,0.0,
12791,Gujarat,Agriculture,Female,5th Pass,15,9875,21600,9000,11725,54.28,1,-875,-9.72,1,100.0,Critical (60+)
12792,Uttar Pradesh,IT Services,Male,Diploma,3,24866,19500,22000,-5366,-27.52,0,-2866,-13.03,0,0.0,
12793,Maharashtra,IT Services,Female,Graduate,1,23965,20400,32000,-3565,-17.48,0,8035,25.11,0,0.0,
12794,Uttar Pradesh,Agriculture,Female,5th Pass,25,16474,19500,9000,3026,15.52,1,-7474,-83.04,0,31.25897435897436,High (30-60)
12795,Uttar Pradesh,Manufacturing,Female,5th Pass,8,9359,19500,9000,10141,52.01,1,-359,-3.99,1,90.2021749994384,Critical (60+)
12796,Assam,Manufacturing,Female,10th Pass,22,15987,16800,14000,813,4.84,1,-1987,-14.19,0,15.419642857142858,Low (10-30)
12797,Punjab,Leather,Female,12th Pass,14,19786,18500,18000,-1286,-6.95,0,-1786,-9.92,0,0.0,
12798,Rajasthan,Silk,Male,5th Pass,6,11878,19500,9000,7622,39.09,1,-2878,-31.98,0,48.04358974358974,High (30-60)
12799,Uttar Pradesh,Manufacturing,Male,5th Pass,18,15993,19500,9000,3507,17.98,1,-6993,-77.7,0,32.49230769230769,High (30-60)
12800,Jharkhand,Food Processing,Female,10th Pass,20,18454,17800,14000,-654,-3.67,0,-4454,-31.81,0,0.0,
12801,Karnataka,Chemicals,Female,10th Pass,5,12536,21600,14000,9064,41.96,1,1464,10.46,1,83.3044247879774,Critical (60+)
12802,Karnataka,Manufacturing,Male,10th Pass,4,12588,21600,14000,9012,41.72,1,1412,10.09,0,49.361111111111114,High (30-60)
12803,Uttar Pradesh,Agriculture,Female,12th Pass,25,20569,19500,18000,-1069,-5.48,0,-2569,-14.27,0,0.0,
12804,Madhya Pradesh,Agriculture,Male,5th Pass,9,9918,18000,9000,8082,44.9,1,-918,-10.2,0,59.82622236452958,High (30-60)
12805,Uttar Pradesh,Manufacturing,Male,12th Pass,11,21356,19500,18000,-1856,-9.52,0,-3356,-18.64,0,0.0,
12806,Uttar Pradesh,Construction,Male,12th Pass,7,22917,19500,18000,-3417,-17.52,0,-4917,-27.32,0,0.0,
12807,Uttar Pradesh,Textiles,Female,10th Pass,13,16738,19500,14000,2762,14.16,1,-2738,-19.56,0,30.58205128205128,High (30-60)
12808,Gujarat,Leather,Male,10th Pass,2,11983,21600,14000,9617,44.52,1,2017,14.41,0,50.761574074074076,High (30-60)
12809,Uttar Pradesh,IT Services,Male,Diploma,9,24595,19500,22000,-5095,-26.13,0,-2595,-11.8,0,0.0,
12810,Uttar Pradesh,Manufacturing,Male,Graduate,9,32850,19500,32000,-13350,-68.46,0,-850,-2.66,0,0.0,
12811,Jharkhand,IT Services,Female,Graduate,6,23856,17800,32000,-6056,-34.02,0,8144,25.45,0,0.0,
12812,Telangana,Metals,Female,12th Pass,9,17301,19500,18000,2199,11.28,1,699,3.88,0,29.138461538461538,Low (10-30)
12813,Maharashtra,Small Manufacturing,Female,10th Pass,2,10651,20400,14000,9749,47.79,1,3349,23.92,1,87.36403763145357,Critical (60+)
12814,Maharashtra,Machinery,Male,12th Pass,13,17525,20400,18000,2875,14.09,1,475,2.64,0,30.54656862745098,High (30-60)
12815,Haryana,Agriculture,Male,Illiterate,25,14947,20400,7000,5453,26.73,1,-7947,-113.53,0,36.865196078431374,High (30-60)
12816,Madhya Pradesh,Construction,Male,Illiterate,7,8357,18000,7000,9643,53.57,1,-1357,-19.39,0,78.42958767514406,Critical (60+)
12817,Jharkhand,Agriculture,Male,Diploma,11,22163,17800,22000,-4363,-24.51,0,-163,-0.74,0,0.0,
12818,Maharashtra,Retail,Female,Graduate,14,34114,20400,32000,-13714,-67.23,0,-2114,-6.61,0,0.0,
12819,Uttar Pradesh,Services,Female,Graduate,14,34012,19500,32000,-14512,-74.42,0,-2012,-6.29,0,0.0,
12820,Maharashtra,Chemicals,Male,10th Pass,19,16669,20400,14000,3731,18.29,1,-2669,-19.06,0,32.64460784313725,High (30-60)
12821,Gujarat,Small Manufacturing,Male,Illiterate,0,5759,21600,7000,15841,73.34,1,1241,17.73,0,77.11192470970438,Critical (60+)
12822,Gujarat,Manufacturing,Female,Graduate,6,29727,21600,32000,-8127,-37.62,0,2273,7.1,0,0.0,
12823,Gujarat,Silk,Female,12th Pass,5,13519,21600,18000,8081,37.41,1,4481,24.89,1,61.524833428139786,Critical (60+)
12824,Jharkhand,Retail,Male,12th Pass,11,18225,17800,18000,-425,-2.39,0,-225,-1.25,0,0.0,
12825,Chhattisgarh,Agriculture,Female,Illiterate,22,10296,22500,7000,12204,54.24,1,-3296,-47.09,1,100.0,Critical (60+)
12826,Rajasthan,Textiles,Female,12th Pass,5,14039,19500,18000,5461,28.01,1,3961,22.01,1,52.91047537379808,High (30-60)
12827,West Bengal,Manufacturing,Male,5th Pass,14,13185,20400,9000,7215,35.37,1,-4185,-46.5,0,46.18382352941177,High (30-60)
12828,Uttar Pradesh,Small Manufacturing,Male,Illiterate,10,10211,19500,7000,9289,47.64,1,-3211,-45.87,0,63.64801662041401,Critical (60+)
12829,Gujarat,Leather,Male,Illiterate,0,6054,21600,7000,15546,71.97,1,946,13.51,0,64.48611111111111,Critical (60+)
12830,Gujarat,IT Services,Female,Graduate,2,27617,21600,32000,-6017,-27.86,0,4383,13.7,0,0.0,
12831,Uttar Pradesh,Textiles,Female,10th Pass,26,19319,19500,14000,181,0.93,1,-5319,-37.99,0,13.464102564102564,Low (10-30)
12832,Tamil Nadu,Manufacturing,Male,Illiterate,15,10171,18000,7000,7829,43.49,1,-3171,-45.3,0,50.24722222222222,High (30-60)
12833,Madhya Pradesh,Chemicals,Male,Diploma,1,18786,18000,22000,-786,-4.37,0,3214,14.61,0,0.0,
12834,Uttar Pradesh,Metals,Male,12th Pass,15,26012,19500,18000,-6512,-33.39,0,-8012,-44.51,0,0.0,
12835,Gujarat,Mining,Male,12th Pass,17,23693,21600,18000,-2093,-9.69,0,-5693,-31.63,0,0.0,
12836,Uttar Pradesh,Agriculture,Male,10th Pass,16,17651,19500,14000,1849,9.48,1,-3651,-26.08,0,17.74102564102564,Low (10-30)
12837,Uttar Pradesh,Construction,Male,10th Pass,0,13065,19500,14000,6435,33.0,1,935,6.68,0,45.0,High (30-60)
12838,Punjab,Silk,Male,10th Pass,10,15848,18500,14000,2652,14.34,1,-1848,-13.2,0,30.667567567567566,High (30-60)
12839,Maharashtra,Machinery,Male,10th Pass,9,17556,20400,14000,2844,13.94,1,-3556,-25.4,0,30.470588235294116,High (30-60)
12840,Uttar Pradesh,Construction,Male,5th Pass,15,16037,19500,9000,3463,17.76,1,-7037,-78.19,0,32.37948717948718,High (30-60)
12841,West Bengal,Food Processing,Male,Illiterate,11,11694,20400,7000,8706,42.68,1,-4694,-67.06,0,49.838235294117645,High (30-60)
12842,Haryana,Manufacturing,Male,10th Pass,7,17480,20400,14000,2920,14.31,1,-3480,-24.86,0,30.65686274509804,High (30-60)
12843,West Bengal,Retail,Female,Diploma,10,21058,20400,22000,-658,-3.23,0,942,4.28,0,0.0,
12844,Uttar Pradesh,Small Manufacturing,Male,12th Pass,11,22507,19500,18000,-3007,-15.42,0,-4507,-25.04,0,0.0,
12845,Maharashtra,Textiles,Female,12th Pass,5,19069,20400,18000,1331,6.52,1,-1069,-5.94,0,16.262254901960784,Low (10-30)
12846,Telangana,Metals,Male,5th Pass,9,9994,19500,9000,9506,48.75,1,-994,-11.04,0,52.87435897435898,High (30-60)
12847,Karnataka,Construction,Male,Diploma,13,28118,21600,22000,-6518,-30.18,0,-6118,-27.81,0,0.0,
12848,West Bengal,Small Manufacturing,Female,Illiterate,4,6105,20400,7000,14295,70.07,1,895,12.79,1,100.0,Critical (60+)
12849,Maharashtra,IT Services,Male,Diploma,9,22626,20400,22000,-2226,-10.91,0,-626,-2.85,0,0.0,
12850,Uttar Pradesh,Silk,Female,12th Pass,18,16402,19500,18000,3098,15.89,1,1598,8.88,0,31.443589743589744,High (30-60)
12851,West Bengal,Manufacturing,Male,10th Pass,2,14925,20400,14000,5475,26.84,1,-925,-6.61,0,36.919117647058826,High (30-60)
12852,Haryana,Mining,Male,10th Pass,12,15484,20400,14000,4916,24.1,1,-1484,-10.6,0,35.549019607843135,High (30-60)
12853,Gujarat,Metals,Male,5th Pass,24,16366,21600,9000,5234,24.23,1,-7366,-81.84,0,35.61574074074074,High (30-60)
12854,Assam,Textiles,Female,10th Pass,13,12936,16800,14000,3864,23.0,1,1064,7.6,1,52.25754184402539,High (30-60)
12855,Odisha,Food Processing,Female,Illiterate,0,6720,17500,7000,10780,61.6,1,280,4.0,1,96.24516247586394,Critical (60+)
12856,Chhattisgarh,Small Manufacturing,Female,Diploma,0,19809,22500,22000,2691,11.96,1,2191,9.96,0,29.48,Low (10-30)
12857,Gujarat,IT Services,Female,Graduate,0,27784,21600,32000,-6184,-28.63,0,4216,13.18,0,0.0,
12858,Assam,Agriculture,Female,5th Pass,9,9797,16800,9000,7003,41.68,1,-797,-8.86,1,98.61468363078971,Critical (60+)
12859,Jharkhand,Small Manufacturing,Male,10th Pass,9,18252,17800,14000,-452,-2.54,0,-4252,-30.37,0,0.0,
12860,Uttar Pradesh,Small Manufacturing,Male,12th Pass,8,16493,19500,18000,3007,15.42,1,1507,8.37,0,31.210256410256413,High (30-60)
12861,Tamil Nadu,Food Processing,Male,10th Pass,9,18613,18000,14000,-613,-3.41,0,-4613,-32.95,0,0.0,
12862,Punjab,Agriculture,Male,10th Pass,12,20060,18500,14000,-1560,-8.43,0,-6060,-43.29,0,0.0,
12863,Haryana,Leather,Female,5th Pass,10,10009,20400,9000,10391,50.94,1,-1009,-11.21,1,89.03735824365964,Critical (60+)
12864,Rajasthan,Manufacturing,Male,Illiterate,5,7031,19500,7000,12469,63.94,1,-31,-0.44,0,60.47179487179487,Critical (60+)
12865,Jharkhand,Agriculture,Female,Illiterate,11,10208,17800,7000,7592,42.65,1,-3208,-45.83,1,98.0646400993292,Critical (60+)
12866,Rajasthan,Agriculture,Female,12th Pass,15,21828,19500,18000,-2328,-11.94,0,-3828,-21.27,0,0.0,
12867,Rajasthan,IT Services,Male,Graduate,8,36855,19500,32000,-17355,-89.0,0,-4855,-15.17,0,0.0,
12868,Tamil Nadu,Chemicals,Female,Graduate,2,32966,18000,32000,-14966,-83.14,0,-966,-3.02,0,0.0,
12869,Uttar Pradesh,Leather,Female,Illiterate,0,4804,19500,7000,14696,75.36,1,2196,31.37,1,100.0,Critical (60+)
12870,Assam,Food Processing,Male,12th Pass,13,18779,16800,18000,-1979,-11.78,0,-779,-4.33,0,0.0,
12871,Karnataka,Agriculture,Male,Graduate,8,40209,21600,32000,-18609,-86.15,0,-8209,-25.65,0,0.0,
12872,Tamil Nadu,Silk,Male,5th Pass,0,9996,18000,9000,8004,44.47,1,-996,-11.07,0,50.733333333333334,High (30-60)
12873,West Bengal,Leather,Female,5th Pass,0,8826,20400,9000,11574,56.74,1,174,1.93,1,92.1207512097652,Critical (60+)
