worker_id,state,industry,gender,education_level,experience_years,actual_monthly_wage,min_wage_standard,fair_wage_estimate,wage_gap,gap_percentage,is_underpaid,fair_wage_gap,fair_wage_gap_pct,gender_discriminated
14497,Punjab,Manufacturing,Male,12th Pass,8,20612,18500,18000,-2112,-11.42,0,-2612,-14.51,0
14498,Punjab,Silk,Female,5th Pass,10,9593,18500,9000,8907,48.15,1,-593,-6.59,1
14499,Karnataka,Agriculture,Male,5th Pass,16,15489,21600,9000,6111,28.29,1,-6489,-72.1,0
14500,Uttar Pradesh,Agriculture,Male,5th Pass,28,18027,19500,9000,1473,7.55,1,-9027,-100.3,0
14501,Uttar Pradesh,Textiles,Female,Illiterate,11,9662,19500,7000,9838,50.45,1,-2662,-38.03,1
14502,Haryana,Agriculture,Male,Illiterate,6,9627,20400,7000,10773,52.81,1,-2627,-37.53,0
14503,Uttar Pradesh,Construction,Male,12th Pass,0,20588,19500,18000,-1088,-5.58,0,-2588,-14.38,0
14504,West Bengal,Manufacturing,Female,Illiterate,22,10937,20400,7000,9463,46.39,1,-3937,-56.24,1
14505,Chhattisgarh,Manufacturing,Male,5th Pass,13,11702,22500,9000,10798,47.99,1,-2702,-30.02,0
14506,Haryana,Agriculture,Female,Illiterate,12,10628,20400,7000,9772,47.9,1,-3628,-51.83,1
14507,Uttar Pradesh,Textiles,Male,5th Pass,3,9561,19500,9000,9939,50.97,1,-561,-6.23,0
14508,Maharashtra,Agriculture,Female,10th Pass,10,14531,20400,14000,5869,28.77,1,-531,-3.79,1
14509,Rajasthan,Agriculture,Female,Illiterate,15,10794,19500,7000,8706,44.65,1,-3794,-54.2,1
14510,Gujarat,Mining,Male,12th Pass,11,22516,21600,18000,-916,-4.24,0,-4516,-25.09,0
14511,Gujarat,Manufacturing,Male,10th Pass,6,17644,21600,14000,3956,18.31,1,-3644,-26.03,0
14512,Uttar Pradesh,Services,Male,12th Pass,3,18929,19500,18000,571,2.93,1,-929,-5.16,0
14513,Haryana,Small Manufacturing,Female,Illiterate,3,7823,20400,7000,12577,61.65,1,-823,-11.76,1
14514,Maharashtra,Manufacturing,Female,12th Pass,2,17916,20400,18000,2484,12.18,1,84,0.47,0
14515,Uttar Pradesh,Construction,Male,5th Pass,5,10762,19500,9000,8738,44.81,1,-1762,-19.58,0
14516,Telangana,Construction,Male,10th Pass,5,13402,19500,14000,6098,31.27,1,598,4.27,0
14517,Uttar Pradesh,Small Manufacturing,Female,Illiterate,7,7067,19500,7000,12433,63.76,1,-67,-0.96,1
14518,Tamil Nadu,Food Processing,Female,10th Pass,22,20615,18000,14000,-2615,-14.53,0,-6615,-47.25,0
14519,Gujarat,Mining,Male,12th Pass,13,26275,21600,18000,-4675,-21.64,0,-8275,-45.97,0
14520,Karnataka,Agriculture,Male,10th Pass,0,13069,21600,14000,8531,39.5,1,931,6.65,0
14521,Tamil Nadu,Agriculture,Female,5th Pass,3,8170,18000,9000,9830,54.61,1,830,9.22,1
14522,Rajasthan,Silk,Male,5th Pass,2,10794,19500,9000,8706,44.65,1,-1794,-19.93,0
14523,Rajasthan,Food Processing,Male,Diploma,6,19543,19500,22000,-43,-0.22,0,2457,11.17,0
14524,Rajasthan,Retail,Female,12th Pass,1,14489,19500,18000,5011,25.7,1,3511,19.51,1
14525,Haryana,IT Services,Male,Post-Graduate,6,39964,20400,45000,-19564,-95.9,0,5036,11.19,0
14526,Uttar Pradesh,Chemicals,Male,Post-Graduate,6,44050,19500,45000,-24550,-125.9,0,950,2.11,0
14527,Karnataka,Chemicals,Male,Graduate,32,47201,21600,32000,-25601,-118.52,0,-15201,-47.5,0
14528,Jharkhand,Small Manufacturing,Female,10th Pass,10,13369,17800,14000,4431,24.89,1,631,4.51,1
14529,Karnataka,Textiles,Male,5th Pass,14,11645,21600,9000,9955,46.09,1,-2645,-29.39,0
14530,Karnataka,Agriculture,Male,5th Pass,3,8586,21600,9000,13014,60.25,1,414,4.6,0
14531,Karnataka,IT Services,Male,12th Pass,5,16447,21600,18000,5153,23.86,1,1553,8.63,0
14532,Chhattisgarh,Silk,Female,Illiterate,1,7398,22500,7000,15102,67.12,1,-398,-5.69,1
14533,Telangana,Retail,Male,Illiterate,7,8743,19500,7000,10757,55.16,1,-1743,-24.9,0
14534,Uttar Pradesh,Manufacturing,Male,10th Pass,3,17504,19500,14000,1996,10.24,1,-3504,-25.03,0
14535,Uttar Pradesh,Retail,Male,12th Pass,6,19925,19500,18000,-425,-2.18,0,-1925,-10.69,0
14536,Uttar Pradesh,Small Manufacturing,Female,10th Pass,2,14527,19500,14000,4973,25.5,1,-527,-3.76,1
14537,Maharashtra,IT Services,Female,Graduate,9,28125,20400,32000,-7725,-37.87,0,3875,12.11,0
14538,Telangana,Small Manufacturing,Male,5th Pass,0,7935,19500,9000,11565,59.31,1,1065,11.83,0
14539,Haryana,Manufacturing,Male,5th Pass,9,12904,20400,9000,7496,36.75,1,-3904,-43.38,0
14540,West Bengal,Chemicals,Male,12th Pass,13,21856,20400,18000,-1456,-7.14,0,-3856,-21.42,0
14541,Tamil Nadu,Leather,Female,Illiterate,10,9902,18000,7000,8098,44.99,1,-2902,-41.46,1
14542,Odisha,Manufacturing,Male,10th Pass,6,17732,17500,14000,-232,-1.33,0,-3732,-26.66,0
14543,Uttar Pradesh,Agriculture,Male,Illiterate,10,10117,19500,7000,9383,48.12,1,-3117,-44.53,0
14544,Rajasthan,Construction,Male,5th Pass,7,13318,19500,9000,6182,31.7,1,-4318,-47.98,0
14545,Karnataka,Metals,Male,5th Pass,6,10289,21600,9000,11311,52.37,1,-1289,-14.32,0
14546,Maharashtra,Construction,Male,5th Pass,5,10268,20400,9000,10132,49.67,1,-1268,-14.09,0
14547,Punjab,Retail,Male,Illiterate,15,10526,18500,7000,7974,43.1,1,-3526,-50.37,0
14548,Assam,Agriculture,Male,12th Pass,14,21291,16800,18000,-4491,-26.73,0,-3291,-18.28,0
14549,Odisha,Services,Male,12th Pass,0,14799,17500,18000,2701,15.43,1,3201,17.78,0
14550,Uttar Pradesh,Metals,Male,5th Pass,25,16578,19500,9000,2922,14.98,1,-7578,-84.2,0
14551,Punjab,Small Manufacturing,Male,12th Pass,12,25017,18500,18000,-6517,-35.23,0,-7017,-38.98,0
14552,Odisha,Food Processing,Female,Illiterate,16,11857,17500,7000,5643,32.25,1,-4857,-69.39,1
14553,Karnataka,Textiles,Male,5th Pass,10,12343,21600,9000,9257,42.86,1,-3343,-37.14,0
14554,Tamil Nadu,Textiles,Female,Illiterate,7,8173,18000,7000,9827,54.59,1,-1173,-16.76,1
14555,Karnataka,Retail,Male,Graduate,16,40832,21600,32000,-19232,-89.04,0,-8832,-27.6,0
14556,Assam,Retail,Female,10th Pass,11,13567,16800,14000,3233,19.24,1,433,3.09,1
14557,Rajasthan,Retail,Male,5th Pass,9,13748,19500,9000,5752,29.5,1,-4748,-52.76,0
14558,Uttar Pradesh,IT Services,Male,Diploma,3,26289,19500,22000,-6789,-34.82,0,-4289,-19.5,0
14559,Uttar Pradesh,Mining,Male,Illiterate,15,12180,19500,7000,7320,37.54,1,-5180,-74.0,0
14560,Assam,Agriculture,Male,Illiterate,7,7567,16800,7000,9233,54.96,1,-567,-8.1,0
14561,Maharashtra,Agriculture,Female,5th Pass,24,15009,20400,9000,5391,26.43,1,-6009,-66.77,1
14562,Haryana,Leather,Female,10th Pass,8,15239,20400,14000,5161,25.3,1,-1239,-8.85,1
14563,Rajasthan,Textiles,Female,10th Pass,10,15351,19500,14000,4149,21.28,1,-1351,-9.65,1
14564,Uttar Pradesh,Construction,Female,10th Pass,6,15704,19500,14000,3796,19.47,1,-1704,-12.17,0
14565,Haryana,Small Manufacturing,Female,12th Pass,14,17905,20400,18000,2495,12.23,1,95,0.53,0
14566,Uttar Pradesh,Retail,Male,12th Pass,7,19001,19500,18000,499,2.56,1,-1001,-5.56,0
14567,Maharashtra,Small Manufacturing,Male,5th Pass,8,10823,20400,9000,9577,46.95,1,-1823,-20.26,0
14568,Maharashtra,Silk,Female,Diploma,0,19117,20400,22000,1283,6.29,1,2883,13.1,0
14569,Assam,Construction,Male,Illiterate,9,9842,16800,7000,6958,41.42,1,-2842,-40.6,0
14570,Assam,Construction,Male,5th Pass,18,12208,16800,9000,4592,27.33,1,-3208,-35.64,0
14571,Uttar Pradesh,Mining,Male,Diploma,5,22813,19500,22000,-3313,-16.99,0,-813,-3.7,0
14572,Maharashtra,Mining,Male,Diploma,19,31116,20400,22000,-10716,-52.53,0,-9116,-41.44,0
14573,Karnataka,Manufacturing,Male,12th Pass,17,21955,21600,18000,-355,-1.64,0,-3955,-21.97,0
14574,Telangana,Mining,Male,5th Pass,4,11824,19500,9000,7676,39.36,1,-2824,-31.38,0
14575,Telangana,Agriculture,Female,Illiterate,10,7028,19500,7000,12472,63.96,1,-28,-0.4,1
14576,Jharkhand,Food Processing,Male,12th Pass,9,19582,17800,18000,-1782,-10.01,0,-1582,-8.79,0
14577,Maharashtra,Agriculture,Female,10th Pass,21,19627,20400,14000,773,3.79,1,-5627,-40.19,0
14578,Rajasthan,Construction,Male,Illiterate,6,8108,19500,7000,11392,58.42,1,-1108,-15.83,0
14579,Tamil Nadu,Manufacturing,Female,10th Pass,11,12004,18000,14000,5996,33.31,1,1996,14.26,1
14580,Punjab,Construction,Male,10th Pass,0,11539,18500,14000,6961,37.63,1,2461,17.58,0
14581,Uttar Pradesh,Textiles,Male,5th Pass,17,11959,19500,9000,7541,38.67,1,-2959,-32.88,0
14582,Karnataka,Mining,Male,Illiterate,17,10917,21600,7000,10683,49.46,1,-3917,-55.96,0
14583,Maharashtra,Construction,Male,Diploma,4,21573,20400,22000,-1173,-5.75,0,427,1.94,0
14584,Uttar Pradesh,Chemicals,Male,Graduate,18,34430,19500,32000,-14930,-76.56,0,-2430,-7.59,0
14585,Karnataka,Manufacturing,Female,Illiterate,19,11004,21600,7000,10596,49.06,1,-4004,-57.2,1
14586,Uttar Pradesh,IT Services,Male,Graduate,3,27244,19500,32000,-7744,-39.71,0,4756,14.86,0
14587,Karnataka,Manufacturing,Female,10th Pass,10,16742,21600,14000,4858,22.49,1,-2742,-19.59,0
14588,Gujarat,Services,Male,Diploma,20,33300,21600,22000,-11700,-54.17,0,-11300,-51.36,0
14589,Haryana,Retail,Male,Graduate,8,40395,20400,32000,-19995,-98.01,0,-8395,-26.23,0
14590,Rajasthan,Chemicals,Male,5th Pass,9,9510,19500,9000,9990,51.23,1,-510,-5.67,0
14591,Jharkhand,Small Manufacturing,Female,Graduate,23,33815,17800,32000,-16015,-89.97,0,-1815,-5.67,0
14592,Uttar Pradesh,Services,Male,Graduate,17,39292,19500,32000,-19792,-101.5,0,-7292,-22.79,0
14593,Odisha,IT Services,Male,Graduate,6,35583,17500,32000,-18083,-103.33,0,-3583,-11.2,0
14594,Karnataka,Agriculture,Female,12th Pass,5,15363,21600,18000,6237,28.88,1,2637,14.65,1
14595,Telangana,Construction,Male,12th Pass,21,25723,19500,18000,-6223,-31.91,0,-7723,-42.91,0
14596,Assam,Construction,Male,10th Pass,7,16668,16800,14000,132,0.79,1,-2668,-19.06,0
14597,Assam,Agriculture,Male,10th Pass,15,16730,16800,14000,70,0.42,1,-2730,-19.5,0
14598,Gujarat,Small Manufacturing,Male,10th Pass,6,16889,21600,14000,4711,21.81,1,-2889,-20.64,0
14599,Gujarat,Agriculture,Male,5th Pass,11,10055,21600,9000,11545,53.45,1,-1055,-11.72,0
14600,Gujarat,Agriculture,Female,5th Pass,27,16836,21600,9000,4764,22.06,1,-7836,-87.07,0
14601,Haryana,Chemicals,Male,12th Pass,9,23421,20400,18000,-3021,-14.81,0,-5421,-30.12,0
14602,Odisha,Agriculture,Female,5th Pass,19,12698,17500,9000,4802,27.44,1,-3698,-41.09,1
14603,Uttar Pradesh,Small Manufacturing,Female,10th Pass,11,15673,19500,14000,3827,19.63,1,-1673,-11.95,0
14604,Uttar Pradesh,Textiles,Female,10th Pass,4,14790,19500,14000,4710,24.15,1,-790,-5.64,1
14605,Odisha,Small Manufacturing,Female,Graduate,0,22604,17500,32000,-5104,-29.17,0,9396,29.36,0
14606,Uttar Pradesh,Agriculture,Male,Illiterate,15,10545,19500,7000,8955,45.92,1,-3545,-50.64,0
14607,Rajasthan,Construction,Male,Illiterate,9,10105,19500,7000,9395,48.18,1,-3105,-44.36,0
14608,Haryana,Construction,Male,5th Pass,5,12201,20400,9000,8199,40.19,1,-3201,-35.57,0
14609,West Bengal,Agriculture,Male,5th Pass,18,14545,20400,9000,5855,28.7,1,-5545,-61.61,0
14610,West Bengal,Manufacturing,Male,Post-Graduate,16,58896,20400,45000,-38496,-188.71,0,-13896,-30.88,0
14611,Tamil Nadu,Retail,Male,12th Pass,10,22844,18000,18000,-4844,-26.91,0,-4844,-26.91,0
14612,Maharashtra,Services,Male,Diploma,12,21368,20400,22000,-968,-4.75,0,632,2.87,0
14613,Chhattisgarh,Food Processing,Female,Illiterate,15,11378,22500,7000,11122,49.43,1,-4378,-62.54,1
14614,Rajasthan,Manufacturing,Female,Graduate,17,34401,19500,32000,-14901,-76.42,0,-2401,-7.5,0
14615,Gujarat,Textiles,Female,12th Pass,8,19178,21600,18000,2422,11.21,1,-1178,-6.54,0
14616,West Bengal,Manufacturing,Male,10th Pass,5,15669,20400,14000,4731,23.19,1,-1669,-11.92,0
14617,Uttar Pradesh,Agriculture,Female,10th Pass,12,16394,19500,14000,3106,15.93,1,-2394,-17.1,0
14618,Maharashtra,Textiles,Male,10th Pass,18,21633,20400,14000,-1233,-6.04,0,-7633,-54.52,0
14619,Punjab,Food Processing,Male,5th Pass,15,14122,18500,9000,4378,23.66,1,-5122,-56.91,0
14620,Gujarat,Agriculture,Female,10th Pass,13,17407,21600,14000,4193,19.41,1,-3407,-24.34,0
14621,Maharashtra,IT Services,Male,Graduate,3,35364,20400,32000,-14964,-73.35,0,-3364,-10.51,0
14622,Assam,Retail,Male,Illiterate,9,10997,16800,7000,5803,34.54,1,-3997,-57.1,0
14623,Assam,Food Processing,Female,5th Pass,14,11158,16800,9000,5642,33.58,1,-2158,-23.98,1
14624,Maharashtra,Retail,Female,12th Pass,12,19405,20400,18000,995,4.88,1,-1405,-7.81,0
14625,Tamil Nadu,Metals,Female,12th Pass,24,24247,18000,18000,-6247,-34.71,0,-6247,-34.71,0
14626,Maharashtra,Construction,Male,10th Pass,8,17016,20400,14000,3384,16.59,1,-3016,-21.54,0
14627,West Bengal,IT Services,Female,Graduate,10,28954,20400,32000,-8554,-41.93,0,3046,9.52,0
14628,Uttar Pradesh,Metals,Male,10th Pass,35,27029,19500,14000,-7529,-38.61,0,-13029,-93.06,0
14629,West Bengal,Leather,Female,Illiterate,4,8118,20400,7000,12282,60.21,1,-1118,-15.97,1
14630,Jharkhand,Construction,Male,12th Pass,5,18698,17800,18000,-898,-5.04,0,-698,-3.88,0
14631,West Bengal,Agriculture,Male,Illiterate,18,11670,20400,7000,8730,42.79,1,-4670,-66.71,0
14632,Uttar Pradesh,Mining,Female,Illiterate,12,9951,19500,7000,9549,48.97,1,-2951,-42.16,1
14633,Uttar Pradesh,Agriculture,Female,Diploma,35,33133,19500,22000,-13633,-69.91,0,-11133,-50.6,0
14634,Madhya Pradesh,Construction,Female,Illiterate,22,10158,18000,7000,7842,43.57,1,-3158,-45.11,1
14635,Karnataka,Construction,Male,5th Pass,4,11354,21600,9000,10246,47.44,1,-2354,-26.16,0
14636,Assam,Metals,Male,10th Pass,17,20993,16800,14000,-4193,-24.96,0,-6993,-49.95,0
14637,Rajasthan,Leather,Male,5th Pass,6,8879,19500,9000,10621,54.47,1,121,1.34,0
14638,Uttar Pradesh,Agriculture,Female,12th Pass,13,18956,19500,18000,544,2.79,1,-956,-5.31,0
14639,Uttar Pradesh,Services,Female,10th Pass,17,13304,19500,14000,6196,31.77,1,696,4.97,1
14640,Maharashtra,Chemicals,Female,12th Pass,26,22366,20400,18000,-1966,-9.64,0,-4366,-24.26,0
14641,Assam,Construction,Male,Diploma,9,27110,16800,22000,-10310,-61.37,0,-5110,-23.23,0
14642,West Bengal,Chemicals,Male,5th Pass,9,12359,20400,9000,8041,39.42,1,-3359,-37.32,0
14643,Uttar Pradesh,Retail,Female,12th Pass,5,15906,19500,18000,3594,18.43,1,2094,11.63,0
14644,Madhya Pradesh,Agriculture,Male,10th Pass,6,13064,18000,14000,4936,27.42,1,936,6.69,0
14645,Punjab,Small Manufacturing,Male,10th Pass,7,14488,18500,14000,4012,21.69,1,-488,-3.49,0
14646,Telangana,Metals,Male,Diploma,25,25170,19500,22000,-5670,-29.08,0,-3170,-14.41,0
14647,Uttar Pradesh,Manufacturing,Male,5th Pass,4,9816,19500,9000,9684,49.66,1,-816,-9.07,0
14648,Assam,Manufacturing,Male,10th Pass,11,15221,16800,14000,1579,9.4,1,-1221,-8.72,0
14649,Assam,Retail,Male,5th Pass,2,8772,16800,9000,8028,47.79,1,228,2.53,0
14650,Gujarat,Construction,Male,Illiterate,6,8567,21600,7000,13033,60.34,1,-1567,-22.39,0
14651,Tamil Nadu,Food Processing,Female,Illiterate,12,9488,18000,7000,8512,47.29,1,-2488,-35.54,1
14652,Tamil Nadu,Agriculture,Female,10th Pass,10,15393,18000,14000,2607,14.48,1,-1393,-9.95,0
14653,Uttar Pradesh,Textiles,Female,12th Pass,18,18021,19500,18000,1479,7.58,1,-21,-0.12,0
14654,Maharashtra,Services,Male,10th Pass,10,20243,20400,14000,157,0.77,1,-6243,-44.59,0
14655,Karnataka,Services,Male,12th Pass,9,24379,21600,18000,-2779,-12.87,0,-6379,-35.44,0
14656,Tamil Nadu,Manufacturing,Male,5th Pass,5,9506,18000,9000,8494,47.19,1,-506,-5.62,0
14657,Tamil Nadu,Chemicals,Male,12th Pass,24,24739,18000,18000,-6739,-37.44,0,-6739,-37.44,0
14658,Assam,Textiles,Female,Diploma,20,20848,16800,22000,-4048,-24.1,0,1152,5.24,0
14659,West Bengal,Small Manufacturing,Female,5th Pass,10,9749,20400,9000,10651,52.21,1,-749,-8.32,1
14660,Maharashtra,Agriculture,Female,5th Pass,15,13195,20400,9000,7205,35.32,1,-4195,-46.61,1
14661,West Bengal,Textiles,Female,12th Pass,15,22784,20400,18000,-2384,-11.69,0,-4784,-26.58,0
14662,Telangana,Construction,Male,Illiterate,18,11477,19500,7000,8023,41.14,1,-4477,-63.96,0
14663,Gujarat,Silk,Female,12th Pass,7,14618,21600,18000,6982,32.32,1,3382,18.79,1
14664,West Bengal,Agriculture,Female,10th Pass,10,15920,20400,14000,4480,21.96,1,-1920,-13.71,0
14665,Uttar Pradesh,Retail,Male,10th Pass,4,17690,19500,14000,1810,9.28,1,-3690,-26.36,0
14666,Uttar Pradesh,Small Manufacturing,Female,5th Pass,14,12944,19500,9000,6556,33.62,1,-3944,-43.82,1
14667,Maharashtra,Retail,Male,12th Pass,7,21373,20400,18000,-973,-4.77,0,-3373,-18.74,0
14668,Tamil Nadu,Manufacturing,Female,10th Pass,15,13944,18000,14000,4056,22.53,1,56,0.4,1
14669,Maharashtra,Construction,Female,10th Pass,5,14369,20400,14000,6031,29.56,1,-369,-2.64,1
14670,Chhattisgarh,Manufacturing,Male,10th Pass,4,15180,22500,14000,7320,32.53,1,-1180,-8.43,0
14671,Haryana,Retail,Male,10th Pass,0,16518,20400,14000,3882,19.03,1,-2518,-17.99,0
14672,Chhattisgarh,Retail,Male,12th Pass,10,23315,22500,18000,-815,-3.62,0,-5315,-29.53,0
14673,Rajasthan,Services,Female,12th Pass,18,20213,19500,18000,-713,-3.66,0,-2213,-12.29,0
14674,Telangana,Manufacturing,Female,12th Pass,7,19129,19500,18000,371,1.9,1,-1129,-6.27,0
14675,Uttar Pradesh,Services,Male,Diploma,0,24597,19500,22000,-5097,-26.14,0,-2597,-11.8,0
14676,Karnataka,Textiles,Female,5th Pass,4,7828,21600,9000,13772,63.76,1,1172,13.02,1
14677,Gujarat,Agriculture,Female,5th Pass,4,7780,21600,9000,13820,63.98,1,1220,13.56,1
14678,Maharashtra,Agriculture,Male,Illiterate,6,9157,20400,7000,11243,55.11,1,-2157,-30.81,0
14679,Haryana,Silk,Female,10th Pass,6,12247,20400,14000,8153,39.97,1,1753,12.52,1
14680,Chhattisgarh,Small Manufacturing,Female,10th Pass,12,17347,22500,14000,5153,22.9,1,-3347,-23.91,0
14681,Rajasthan,Manufacturing,Male,Illiterate,13,9110,19500,7000,10390,53.28,1,-2110,-30.14,0
14682,Gujarat,Construction,Male,5th Pass,0,9290,21600,9000,12310,56.99,1,-290,-3.22,0
14683,Telangana,Agriculture,Female,10th Pass,5,11081,19500,14000,8419,43.17,1,2919,20.85,1
14684,Karnataka,Agriculture,Male,Illiterate,3,7862,21600,7000,13738,63.6,1,-862,-12.31,0
14685,Odisha,Agriculture,Male,10th Pass,34,25915,17500,14000,-8415,-48.09,0,-11915,-85.11,0
14686,Haryana,Textiles,Female,5th Pass,0,8211,20400,9000,12189,59.75,1,789,8.77,1
14687,Uttar Pradesh,Metals,Male,12th Pass,11,18646,19500,18000,854,4.38,1,-646,-3.59,0
14688,Jharkhand,Services,Male,10th Pass,15,15334,17800,14000,2466,13.85,1,-1334,-9.53,0
14689,Maharashtra,Retail,Male,10th Pass,17,16070,20400,14000,4330,21.23,1,-2070,-14.79,0
14690,Telangana,Textiles,Female,10th Pass,10,11941,19500,14000,7559,38.76,1,2059,14.71,1
14691,Assam,Leather,Male,10th Pass,2,12021,16800,14000,4779,28.45,1,1979,14.14,0
14692,Karnataka,IT Services,Male,Diploma,2,25309,21600,22000,-3709,-17.17,0,-3309,-15.04,0
14693,Assam,Retail,Male,5th Pass,14,13451,16800,9000,3349,19.93,1,-4451,-49.46,0
14694,Haryana,Manufacturing,Male,10th Pass,13,18361,20400,14000,2039,10.0,1,-4361,-31.15,0
14695,Rajasthan,Services,Male,Graduate,18,35725,19500,32000,-16225,-83.21,0,-3725,-11.64,0
14696,Maharashtra,Small Manufacturing,Female,Illiterate,2,5215,20400,7000,15185,74.44,1,1785,25.5,1
14697,Maharashtra,Construction,Male,10th Pass,11,19279,20400,14000,1121,5.5,1,-5279,-37.71,0
14698,Haryana,Small Manufacturing,Female,10th Pass,16,17274,20400,14000,3126,15.32,1,-3274,-23.39,0
14699,Madhya Pradesh,Manufacturing,Male,10th Pass,19,19524,18000,14000,-1524,-8.47,0,-5524,-39.46,0
14700,Punjab,Manufacturing,Male,Diploma,13,26309,18500,22000,-7809,-42.21,0,-4309,-19.59,0
14701,West Bengal,Manufacturing,Male,10th Pass,6,17927,20400,14000,2473,12.12,1,-3927,-28.05,0
14702,Uttar Pradesh,Agriculture,Male,5th Pass,11,10530,19500,9000,8970,46.0,1,-1530,-17.0,0
14703,West Bengal,Mining,Male,Diploma,7,19628,20400,22000,772,3.78,1,2372,10.78,0
14704,Rajasthan,Agriculture,Female,Illiterate,7,9144,19500,7000,10356,53.11,1,-2144,-30.63,1
14705,Madhya Pradesh,Silk,Female,10th Pass,0,11379,18000,14000,6621,36.78,1,2621,18.72,1
14706,Tamil Nadu,Construction,Female,Illiterate,8,7776,18000,7000,10224,56.8,1,-776,-11.09,1
14707,Punjab,Textiles,Female,10th Pass,3,12934,18500,14000,5566,30.09,1,1066,7.61,1
14708,Tamil Nadu,Machinery,Male,Illiterate,14,12371,18000,7000,5629,31.27,1,-5371,-76.73,0
14709,Odisha,Textiles,Female,5th Pass,17,12562,17500,9000,4938,28.22,1,-3562,-39.58,1
14710,Rajasthan,Agriculture,Male,5th Pass,22,17228,19500,9000,2272,11.65,1,-8228,-91.42,0
14711,Tamil Nadu,Manufacturing,Male,Diploma,8,24247,18000,22000,-6247,-34.71,0,-2247,-10.21,0
14712,Gujarat,Chemicals,Male,12th Pass,14,19876,21600,18000,1724,7.98,1,-1876,-10.42,0
14713,Madhya Pradesh,Small Manufacturing,Male,10th Pass,1,14605,18000,14000,3395,18.86,1,-605,-4.32,0
14714,Tamil Nadu,IT Services,Male,Graduate,2,29023,18000,32000,-11023,-61.24,0,2977,9.3,0
14715,Chhattisgarh,Construction,Male,5th Pass,12,10827,22500,9000,11673,51.88,1,-1827,-20.3,0
14716,Odisha,Agriculture,Female,Illiterate,19,9076,17500,7000,8424,48.14,1,-2076,-29.66,1
14717,Chhattisgarh,Retail,Male,5th Pass,5,8585,22500,9000,13915,61.84,1,415,4.61,0
14718,West Bengal,Construction,Male,5th Pass,3,10883,20400,9000,9517,46.65,1,-1883,-20.92,0
14719,Haryana,Agriculture,Male,Illiterate,24,11960,20400,7000,8440,41.37,1,-4960,-70.86,0
14720,West Bengal,Retail,Male,12th Pass,8,16614,20400,18000,3786,18.56,1,1386,7.7,0
14721,Karnataka,Manufacturing,Female,10th Pass,12,16376,21600,14000,5224,24.19,1,-2376,-16.97,0
14722,Karnataka,Retail,Male,12th Pass,7,20301,21600,18000,1299,6.01,1,-2301,-12.78,0
14723,Uttar Pradesh,Mining,Male,10th Pass,22,24428,19500,14000,-4928,-25.27,0,-10428,-74.49,0
14724,Telangana,Small Manufacturing,Female,Diploma,9,24743,19500,22000,-5243,-26.89,0,-2743,-12.47,0
14725,Karnataka,Machinery,Male,12th Pass,7,22993,21600,18000,-1393,-6.45,0,-4993,-27.74,0
14726,Tamil Nadu,Agriculture,Male,5th Pass,20,16338,18000,9000,1662,9.23,1,-7338,-81.53,0
14727,Uttar Pradesh,Agriculture,Male,10th Pass,9,15090,19500,14000,4410,22.62,1,-1090,-7.79,0
14728,Jharkhand,Small Manufacturing,Female,10th Pass,8,11685,17800,14000,6115,34.35,1,2315,16.54,1
14729,Jharkhand,Machinery,Male,10th Pass,17,21671,17800,14000,-3871,-21.75,0,-7671,-54.79,0
14730,Uttar Pradesh,Services,Female,10th Pass,10,12118,19500,14000,7382,37.86,1,1882,13.44,1
14731,Maharashtra,Food Processing,Male,5th Pass,21,16417,20400,9000,3983,19.52,1,-7417,-82.41,0
14732,Maharashtra,Silk,Female,10th Pass,10,16265,20400,14000,4135,20.27,1,-2265,-16.18,0
14733,Maharashtra,Agriculture,Male,10th Pass,18,15530,20400,14000,4870,23.87,1,-1530,-10.93,0
14734,Uttar Pradesh,Agriculture,Male,Illiterate,7,7335,19500,7000,12165,62.38,1,-335,-4.79,0
14735,Telangana,Leather,Female,Illiterate,5,8089,19500,7000,11411,58.52,1,-1089,-15.56,1
14736,Odisha,Agriculture,Male,Illiterate,15,12853,17500,7000,4647,26.55,1,-5853,-83.61,0
14737,Karnataka,Food Processing,Female,Illiterate,22,13489,21600,7000,8111,37.55,1,-6489,-92.7,1
14738,Assam,Retail,Male,12th Pass,5,16036,16800,18000,764,4.55,1,1964,10.91,0
